,mean,std,sharpe,NIKE,AMZN,GOOGLE,TESLA,MSFT
81,0.0003860060348147362,0.01982524504099253,-0.9893443397360051,0.28310794656641075,0.09142030554406733,0.26948597088906334,0.034267759678905746,0.321718017321553
82,0.0007790744735000541,0.026167962674784988,-0.734521283348547,0.28542189238269594,0.278750438700797,0.03877776076894553,0.3846159546049449,0.01243395354261667
83,0.0005245133995551988,0.020722861276344984,-0.9398068317272358,0.10611688384414776,0.06302021383088557,0.3422698916677334,0.08733540073215455,0.4012576099250787
84,0.00042916651191209483,0.020426269148199054,-0.9581208073826556,0.48417250049557975,0.026679591624278205,0.004005943004812745,0.038111416739825155,0.4470305481355042
85,0.0003588432280561469,0.01973225876767887,-0.9953830934001209,0.2916983390556462,0.08682101154539416,0.30914132460992205,0.020829495638506147,0.29150982915053136
86,0.0005954377707010258,0.022966855083175284,-0.8448941815945049,0.2831963413658956,0.23567509243243107,0.2130914266494386,0.2557815272016716,0.012255612350563045
87,0.0009017065682018017,0.025006805559560433,-0.7637238345501779,0.09145157251095401,0.056617838299162504,0.22866324605900787,0.33773373620346303,0.2855336069274126
88,0.00042288379516918525,0.020276980637957787,-0.9654847807164716,0.3860415668712111,0.07039886900794445,0.33319693930419453,0.08755647587901612,0.12280614893763375
89,0.00022072232048366138,0.01991337392880933,-0.9932660206265204,0.23882714335142258,0.3297618815219425,0.20573636575397533,0.018335073131606722,0.2073395362410527
90,0.0002584789690171237,0.02164232893738435,-0.9121717486181411,0.022278936423009082,0.4651138027076374,0.3732808407696816,0.0910756563866272,0.0482507637130447
91,0.0006279691923063728,0.023707065694374467,-0.8171416512457924,0.06032097715126972,0.32210078505217765,0.15071290471464216,0.25770008656301563,0.20916524651889473
92,0.0005224755037389456,0.02067086409709967,-0.9422694864020682,0.2251000484577588,0.05707211191802672,0.3720217649673838,0.11850224123319525,0.22730383342363547
93,0.000318387043487325,0.019953570054720305,-0.9863705042525313,0.23750240143904078,0.22034829098784614,0.3192356536548386,0.05037986350602854,0.1725337904122459
94,0.00033170853674894445,0.020647765633270837,-0.9525627040031149,0.2866323972502945,0.33638750251815147,0.08457598192485129,0.0951301680426375,0.19727395026406533
95,0.000695067756593968,0.02332061897864505,-0.8278053108746286,0.12748957881714645,0.17903635131669562,0.2556395409613245,0.2655312649895454,0.17230326391528808
96,0.0005635261966945382,0.02184390976826296,-0.8897891453271217,0.2607336726155578,0.13880975931445474,0.37523871518257285,0.2022178491979633,0.02300000368945132
97,0.0006719269534230211,0.0231007740293232,-0.8366850834540304,0.1854317986704638,0.21013208764731273,0.09998108724542261,0.2537091132863578,0.2507459131504431
98,0.0004263472758027817,0.020493448774851764,-0.9551175567977969,0.22601267854655435,0.20860985330677387,0.21005368166149604,0.10180653190426807,0.25351725458090757
99,0.0005028399559824161,0.021009506719652207,-0.9280160788249264,0.22143171922334923,0.17396093908256674,0.25242727422867395,0.14542800764770833,0.20675205981770173
100,0.00044660999673808995,0.021047806030616643,-0.9289989643015087,0.2064715382055313,0.2484261630566793,0.25813849312418247,0.14114980565405985,0.1458139999595471
101,0.0005556065202634581,0.02164629771163608,-0.8982780214320026,0.3122418072294728,0.12275069930516096,0.3268851787016632,0.19289584745184754,0.04522646731185546
102,0.00039745146551666965,0.023148950337449552,-0.8468007511671499,0.045481498778732296,0.531440001098362,0.035072745759515155,0.1771132355603917,0.21089251880299872
103,0.00035481199527749065,0.020183558177989225,-0.9733263001241365,0.08351423405023978,0.1515341392807659,0.35853984083799983,0.007088241661405618,0.399323544169589
104,0.0006677352541766779,0.023669876787355028,-0.8167454744061466,0.4073106569435695,0.1770199705776309,0.07304689183717106,0.2857150965768947,0.056907384064733904
